"user_id","age","gender","ope","con","ext","agr","neu"
"88590798","25","0","0.344381","-0.0575544","0.0999623","-0.33606","-0.384906"
"88832928","34","0","0.372584","0.331323","-0.374534","-0.510565","-0.426729"
"89066994","20","1","0.330482","0.039367","0.197294","-0.0319287","0.239479"
"89080686","28","1","0.220239","0.582083","-0.616991","0.371762","0.0204411"
"89400803","27","0","0.04765","-0.102827","-0.952042","0.100315","0.102823"
"89493940","37","1","0.109906","0.605555","-0.502716","0.0920138","-0.524354"
"89586377","30","1","0.125513","0.00371696","-0.165413","0.352068","-0.808822"
"89834371","24","1","-0.258869","0.12678","-0.0986024","-0.627958","0.0160599"
"90223445","29","0","-0.236814","0.0012654","0.106134","-0.0345254","-0.750262"
"90269283","23","0","-0.964089","0.0556379","-0.378762","-0.394077","-0.725593"
"90280088","42","0","-0.520158","0.150634","0.224237","-0.472641","-0.203746"
"90659577","24","1","0.132767","-0.663486","0.28494","0.334329","0.0219485"
"90752658","46","1","0.0266518","0.919245","0.413471","0.431221","-0.920615"
"91254681","36","0","-0.700847","-0.00579918","-0.619853","-0.463367","0.0150474"
"91966203","21","0","-0.0731738","-0.686554","0.233842","-0.262013","-0.345298"
"92176855","17","0","-0.311505","-0.381794","0.219432","-0.226471","0.0139278"
"92435171","17","1","0.40617","-0.622347","-1.01579","-0.584766","0.855495"
"93044940","25","0","0.348236","-0.520659","0.214887","-0.211697","0.74249"
"93200746","22","1","0.518322","-0.411842","-0.121758","-0.10784","0.0583646"
"93202822","50","0","1.42556","-0.0279575","0.0470921","-0.330622","0.00772821"
"93536865","27","0","0.0642749","0.0127427","-0.801266","-0.145149","-0.022184"
"93550545","39","0","0.902841","-0.13173","0.22835","-0.248567","-0.281509"
"93710676","32","1","-0.211818","0.208166","-0.807496","0.294471","-0.246523"
"93986847","24","1","0.0182241","0.285958","0.41366","0.533986","-0.356426"
"94588044","30","1","0.355056","-0.484316","0.560897","0.0131333","0.0147761"
"94728816","21","1","0.04353","-0.235035","0.229548","-0.07174","-0.310815"
"94858206","34","1","0.164385","-0.112107","0.00446465","-0.185852","-0.21881"
"95252900","45","1","-0.120645","0.284741","0.169063","0.636552","-0.343252"
"95491031","21","1","-0.437657","-0.559424","0.129827","0.0456061","-0.194242"
"95972821","23","0","0.22379","-0.346631","0.951177","-0.120279","-0.535724"
"96573740","25","1","0.151396","-0.677249","0.0899365","-0.204555","0.389145"
"97293439","22","0","0.792644","-0.412488","0.0382669","0.26603","0.239484"
"97559891","37","1","0.14241","-0.187731","-0.0795485","0.0287412","0.110851"
"98939678","36","1","-0.531276","0.539058","0.199699","0.304338","-0.0910478"
"99024553","18","0","-0.0994082","-0.199075","-0.0356428","-0.0860469","-0.144941"
"99801455","60","0","-0.146235","0.718118","-0.14122","0.0563752","-0.588697"
"100277574","39","1","-0.585286","0.414512","0.540798","0.416458","-0.354146"
"100714925","18","1","0.173032","-0.242836","0.0649105","-0.760197","0.0553359"
"101635595","22","0","-0.0279302","-0.171448","0.0725002","-0.0928985","-0.298193"
"101665807","20","1","-0.644039","0.227228","-0.725096","0.302604","-0.0752085"
"102448444","42","1","0.257606","0.542575","0.101741","0.305157","-0.581005"
"102835408","36","1","0.575819","0.270348","0.330223","0.54424","0.060496"
"102864502","46","1","-0.169658","-0.119604","-0.0189755","-0.359285","-0.0532355"
"102872465","25","0","-0.280537","-0.0482976","0.0751772","-0.249062","-0.56325"
"103570925","38","0","0.473535","0.0728135","0.0504458","0.369941","-0.492599"
"104958557","26","0","-0.125271","-0.0211719","0.119569","-0.532204","0.0526318"
"105040826","41","0","0.173714","-0.010725","-0.134153","0.128998","-0.429823"
"105364649","25","0","0.483413","-0.256281","-0.198559","-0.275333","-0.207656"
"105625400","30","1","0.114457","0.205521","-0.178209","0.302583","-0.324215"
"105934455","40","1","0.890194","0.217775","-0.355091","0.219658","0.189754"
"105943504","46","1","0.247618","0.320642","0.152247","0.598497","0.0915626"
"106269404","26","0","0.160248","-0.0403892","0.275741","0.249045","-0.283281"
"106513666","28","1","0.550509","0.781377","-0.0795728","0.580002","-0.785396"
"107031829","30","0","-0.0675182","0.263522","0.0961026","0.102132","-0.38392"
"108442756","39","1","-0.410165","0.10778","-0.0918793","-0.0618808","0.42443"
"108553168","34","1","0.163852","-0.494163","-0.309719","-0.0635486","0.535627"
"109035228","45","0","0.0780206","-0.110632","-0.142591","-0.155219","-0.2383"
"109141099","24","0","0.0717948","-0.477915","-0.171844","-0.0440882","-0.111861"
"109148067","50","1","-0.449047","0.184891","0.412383","0.260626","-0.843956"
"109376623","46","1","0.754825","0.0757807","-0.214041","-0.0842205","0.00873323"
"109457750","43","0","0.497018","-0.255597","-0.145539","-0.642087","0.04306"
"109617442","23","1","-0.0190694","0.311241","-0.301912","0.167393","-0.552155"
"110321152","29","0","0.0796983","0.00970418","0.421148","-0.396216","-0.687019"
"111056909","29","1","0.0798182","-0.242953","0.283142","-0.324142","-0.400407"
"111412057","34","0","0.42177","-0.0814921","-0.0611963","-0.48538","0.0226758"
"112034770","22","1","0.0011043","-0.0428729","-0.589983","-0.38141","-0.114338"
"112626917","24","1","0.331126","-0.129961","0.209719","-0.459327","-0.31384"
"113082181","30","1","0.0462831","0.645299","0.858833","0.675058","-0.618947"
"113093901","37","1","-0.143375","0.366283","-0.347708","0.069489","-0.517575"
"113757853","25","0","0.0606845","0.157706","1.13019","0.0695796","-0.565973"
"114272678","24","1","0.310398","-0.0305704","0.199211","-0.472115","-0.321736"
"114970302","22","1","-0.140188","-0.420969","0.44019","-0.317675","-0.324437"
"116037845","19","1","-0.203582","-0.378455","-0.128283","0.54484","-0.184978"
"116493225","24","1","0.0795074","-0.276487","-0.76836","0.00340435","-0.318528"
"117332477","36","1","0.484203","-0.17597","-0.451147","-0.533025","0.045718"
"117787715","39","0","0.222557","-0.121294","-0.0322646","-0.545468","-0.0558945"
"118156180","18","1","-0.308301","0.0905428","0.152136","-0.33031","0.465199"
"118531641","20","1","-0.231948","0.00394944","-0.1414","-0.420281","-0.30387"
"118738723","43","0","-0.283867","0.009584","-0.268523","-0.364825","-0.0265526"
"118944861","35","0","0.30863","0.0324135","0.485484","-0.0807706","0.0081473"
"121295917","26","1","0.235724","-0.422162","-0.577907","-0.497445","-0.0150781"
"121656518","32","0","-0.451059","0.349147","-0.0459954","0.0059344","-0.542764"
"122567099","29","1","0.435975","0.401735","0.794908","-0.100459","0.3547"
"124002365","23","1","-0.0390871","0.588043","0.279548","0.769515","-0.299619"
"124241281","29","0","0.182844","-0.306447","0.353307","-0.414001","-0.841301"
"124616387","19","1","-0.136244","-0.0571721","-0.304978","-0.0335582","0.204704"
"125120336","40","1","0.209151","0.299946","0.192951","0.526099","0.104498"
"125505919","38","1","0.777219","-0.312079","-0.815479","-0.308005","0.59098"
"125852275","25","1","-0.134791","-0.030404","0.233679","0.170953","-0.00922776"
"126009360","20","1","-0.348532","-0.0555688","-0.333937","-0.139339","1.15175"
"126187405","45","0","0.736943","-0.221341","1.08068","0.41275","-0.414798"
"127375128","30","1","0.37395","-0.282857","-0.439568","0.325204","0.781627"
"127620452","45","1","0.595856","0.396707","0.25595","-0.0806883","-0.342092"
"128602486","40","0","-0.632052","0.566742","-0.150533","0.623646","-1.02266"
"128745116","27","1","-0.059664","-0.0814295","0.381492","0.385709","-0.58165"
"129078125","35","1","-0.28099","0.0694619","-0.0888795","0.35733","-0.71037"
"130016130","21","1","-0.0612254","0.341941","0.439135","0.249147","-0.327964"
"130339929","48","1","0.637063","0.593698","-0.115619","0.199452","-0.458488"
"130350369","30","1","0.214161","0.249043","-0.0371821","-0.146374","-0.45862"
"130607286","46","0","-0.30473","0.205801","0.172462","0.136564","-0.645872"
"130642670","28","0","0.564571","0.374191","-0.192538","-0.34164","-0.347709"
"131302634","32","1","0.555975","-0.552461","-0.359893","-0.167324","0.47636"
"132567655","39","0","0.266589","0.145874","-0.250484","-0.444404","-0.320186"
"132669926","31","0","0.242325","-0.1559","-0.224842","0.127058","-0.647698"
"132738666","32","1","-0.902333","0.103581","0.0889869","0.675484","-0.85238"
"132971197","18","1","-0.198574","-0.451425","-0.312971","-0.140659","0.132155"
"133009895","37","0","0.0206076","-0.196389","-0.160524","-0.0160258","-0.578307"
"133036816","33","1","0.204767","0.131887","-1.14039","0.249543","0.182227"
"134343049","25","0","-0.169238","0.12523","0.0471046","-0.132987","-0.320345"
"134630078","23","1","-0.178906","-1.01603","-0.872708","0.119774","1.12699"
"135928020","46","1","0.302913","-0.0135704","-0.288625","0.119969","-0.295582"
"136076540","44","0","-0.0431882","-0.0584162","-0.330588","-0.0490184","-0.614695"
"136154566","46","1","-0.28343","0.408669","-0.0239767","0.829318","-0.287204"
"136781019","33","0","0.727414","-0.0142037","0.357031","-0.0060799","-0.347091"
"137899163","18","1","-0.167692","-0.257237","0.163651","-0.0813235","-0.0798406"
"138485279","30","0","-0.127773","0.0739757","-0.394211","-0.0923405","-0.327948"
"138670647","26","0","0.21265","-0.110941","-0.84629","-0.255764","-0.272691"
"139277276","21","1","0.119949","-0.278577","-0.0036637","-0.101214","0.964325"
"140438543","38","0","0.0185804","-0.143063","-0.56699","-0.429953","-0.0478918"
"141774315","41","1","-0.165703","0.292144","-0.197662","-0.458287","0.0918919"
"142864132","34","0","-0.309369","-0.0572077","0.293331","0.0409801","-0.404752"
"144605875","23","1","0.467882","0.0915493","0.121524","-0.136807","0.00265857"
"147088695","31","1","0.609332","0.171532","-0.0998594","0.163655","-0.289585"
"148151249","30","1","-0.551692","0.488052","0.514276","0.512608","-0.429802"
"148202791","18","1","0.242717","-0.661297","-0.174232","-0.705034","0.743842"
"148319560","34","0","-0.216309","0.305788","-0.203694","0.151592","-0.577081"
"148560696","29","0","-0.024883","-0.207606","-0.142057","-0.0491674","-0.267279"
"148916926","49","0","0.300211","0.15573","-0.27761","0.369268","-0.76844"
"150047469","33","0","-0.0137433","0.0058239","0.0940872","-0.145659","-0.306603"
"150264823","19","1","-0.208275","-0.309491","0.436592","-0.535406","0.324073"
"150775931","39","0","-0.766695","-0.0956786","-0.728091","-0.757762","0.282122"
"152003864","26","0","-0.0506395","0.334297","-0.0744335","0.0211342","-0.198018"
"153677638","63","0","0.177877","0.281206","-0.259496","-0.659245","-0.299657"
"154249346","22","1","-0.331911","-0.575342","0.496025","0.159048","0.947593"
"155063896","21","0","-0.25556","-0.460426","0.159865","0.0823837","-0.529941"
"155092993","34","1","-0.0766681","0.430437","0.466821","0.0913362","-0.917122"
"155404660","49","1","0.215069","0.121446","0.551657","0.359358","-0.536256"
"155825751","23","1","0.427976","-0.0384223","0.182222","-0.0679932","0.515961"
"156328651","20","1","0.00295807","0.294574","0.366867","0.181864","-0.339796"
"156734366","25","0","0.781725","-0.426139","-0.164805","0.224469","-0.0902771"
"156792261","39","0","-0.0932567","0.03787","0.0914896","-0.246144","-0.585331"
"157463142","37","0","-0.235871","0.547074","0.3074","0.181448","-0.815325"
"157531399","22","1","0.309567","-0.0717025","-0.24698","1.0672","0.0657353"
"157856554","29","1","0.197588","-0.18771","0.351244","-0.0582023","-0.328947"
"157894550","20","1","-0.0170622","-0.16259","-0.130384","0.0418055","-0.239222"
"158649769","22","1","0.661226","0.304194","0.406972","0.268158","-0.651176"
"158744995","30","1","-0.152917","0.523849","0.701301","0.157382","-0.373278"
"159210787","41","0","0.090063","-0.201074","-0.586211","-0.28147","-0.196952"
"159566350","36","1","0.0997751","0.375979","0.647408","0.121612","-0.949546"
"159718243","19","1","0.0677319","-0.161633","-0.839855","0.336186","0.722671"
"159970570","30","0","0.0573467","-0.181549","-0.0306246","-0.0668082","-0.259316"
"160006479","22","0","0.0719687","-0.622991","-0.87714","-0.27025","-0.11942"
"160431379","24","0","0.101163","-0.255852","0.0954672","-0.299427","-0.284017"
"160668798","20","1","0.633294","-0.186759","-0.691667","-0.472708","0.423251"
"161071454","30","0","-0.0801377","0.0837587","0.348964","0.0343177","-0.796143"
"161209632","30","1","0.659686","0.225833","0.244442","-0.16849","0.127639"
"161335500","18","1","-0.196287","-0.22636","-0.333034","-0.713335","0.622482"
"162200000","21","1","-0.0507609","-0.00603081","0.14648","-0.0739027","-0.056631"
"163198747","27","0","-0.159504","0.182626","0.366644","0.0719855","-0.410129"
"163704428","24","1","0.0344703","-0.117649","1.21567","0.0297112","-0.648324"
"165212719","19","1","-0.206479","-0.034097","-0.133985","-0.566881","0.0363434"
"165271837","35","0","0.230382","0.268688","0.587679","-0.0305476","-0.744692"
"165429775","30","1","-0.146161","0.149193","0.413849","0.0850248","-0.433769"
"165508263","54","0","0.129288","-0.0880876","-0.364851","0.0094446","-0.595794"
"167277255","41","1","0.528169","0.345138","-0.548439","-0.999142","0.045544"
"167883671","23","1","-0.183016","0.0202993","1.1133","0.667179","-0.232755"
"168172128","23","1","0.343565","0.192252","-1.00658","-0.663794","0.875528"
"169162973","20","1","0.0337177","-0.533449","-0.72909","-0.271002","0.600454"
"169343445","62","1","0.225211","0.00580136","-0.341929","0.258369","0.327858"
"171297954","34","1","-0.135116","0.139539","0.270175","-0.143382","0.0484889"
"171624697","28","1","0.536622","0.304009","-0.256754","0.0798637","0.431268"
"172171867","33","0","1.19257","-0.738031","-0.488524","0.0386896","-0.295668"
"172481678","32","0","-0.386504","0.227525","-0.168447","0.453375","-0.749586"
"172644834","18","1","0.540765","-0.665826","-0.0949847","-0.188865","-0.220413"
"173302630","24","0","0.111546","-0.340666","0.188373","-0.230121","-0.502438"
"173554412","27","0","0.646188","-0.485427","-0.170613","-0.357287","0.277594"
"174640334","26","0","0.0959903","0.73837","-0.0440738","0.0730913","-0.799167"
"174916736","31","0","0.311751","-0.22543","-0.340303","-0.739722","-0.000000455627"
"175220161","39","1","-0.224606","0.161019","0.809855","-0.508561","-0.148049"
"175406218","18","1","0.493036","-0.867829","-0.0212313","-0.174172","0.232807"
"175628330","18","1","-0.275488","-0.224652","-0.0952992","-0.211268","0.197092"
"176557817","20","1","0.426158","-0.494006","-0.503465","-0.224199","0.588903"
"176634323","42","0","-0.228897","0.106438","-0.406683","0.471818","-0.479134"
"177029802","18","1","-0.0862997","-0.00647757","-0.155782","0.0500597","-0.141661"
"177354372","30","1","0.255978","-0.0184631","0.250225","-0.156412","-0.286117"
"178785257","26","0","-0.0651067","-0.0647475","0.722786","-0.0989646","-1.13774"
"179495582","51","0","-0.38366","0.0888249","0.119515","-0.4086","-0.397114"
"179934400","64","0","0.563573","0.192895","-0.211977","-1.1719","0.0309122"
"181246119","21","1","0.0197256","-0.34917","0.221523","-0.581718","-0.0486674"
"181272725","38","0","0.740339","0.234917","0.190256","0.492372","-0.466035"
"182215996","28","1","1.19912","-0.200375","-0.259849","0.636918","-0.180304"
"183632264","26","1","-0.143118","0.184704","-0.478667","-0.00503916","-0.125688"
"185214663","26","1","0.716829","-0.309923","-0.315189","-0.149203","0.063871"
"185872686","36","0","0.640488","0.398426","0.0119525","-0.0497969","-0.123393"
"186271891","35","1","0.44607","-0.384381","0.0103181","-0.464868","0.745507"
"188059985","60","1","-0.0798818","0.128922","0.00934255","0.328481","-0.193877"
"189396646","40","1","-0.129076","-0.132644","-0.370572","-0.408348","-0.00576503"
"189814213","28","1","0.287016","-0.221102","0.151242","-0.0281302","-0.176373"
"189947393","24","1","0.269098","-0.216428","0.00252804","0.091654","-0.351187"
"189978853","34","0","-0.00536447","-0.502216","-0.138182","-0.341173","0.0244181"
"190864491","42","0","-0.407281","0.727351","0.268072","0.477028","-0.822988"
"191853113","21","0","0.475668","-0.0858806","0.053454","0.0251029","-0.0250987"
"191876585","35","0","-0.289985","-0.629947","-0.561909","-0.453388","0.093307"
"192023444","52","0","-0.467023","0.663614","0.106679","0.636547","-1.16221"
"192361028","27","1","-0.543479","0.557667","0.101381","1.03369","-0.503463"
"192363167","22","1","0.705556","-0.495822","-0.368358","0.428065","-0.0823419"
"192380238","19","1","-0.283752","0.252746","0.460426","0.162472","0.190839"
"193059505","38","1","-1.01232","0.0849123","0.237906","0.206849","-0.209478"
"193464274","30","0","-0.255391","0.325227","0.0554782","0.338105","-0.635372"
"193488444","22","1","-0.238569","-0.247998","-0.247619","-0.870613","0.227802"
"193719000","39","1","0.967204","-0.179683","-0.336026","-0.375103","0.233144"
"193749809","29","1","0.653873","-0.116446","0.0354561","0.0158219","0.0292553"
"194394101","20","1","-0.286395","-0.229761","-0.407103","-0.101349","0.149381"
"195235146","30","1","-0.421671","0.000781743","-0.0619428","0.0365248","-0.147725"
"195431327","35","0","-0.0812826","-0.102358","0.159979","-0.173473","-0.355909"
"196390131","47","1","0.400574","0.0426658","-0.429453","0.111484","-0.2499"
"197155165","20","1","0.247633","-0.632655","-0.153159","-0.242661","0.708243"
"197641133","28","0","0.0710844","0.53414","-0.0530032","0.416188","-0.545462"
"198142448","29","0","-0.325643","0.614389","0.0731971","-0.334913","-0.72163"
"198621450","28","1","0.801969","-0.520841","0.575838","-0.583281","0.0809185"
"199058640","33","1","0.308676","-0.361113","0.749766","0.166665","0.0230804"
"199622102","40","0","1.20193","0.160134","-0.000242383","-0.346797","-0.195364"
"200271529","19","1","-0.0466876","0.358172","-0.00593848","-0.160599","-0.386503"
"201037807","21","1","0.329045","-0.175805","0.306603","-0.708529","-0.20404"
"201130894","39","1","0.16807","0.360956","0.190263","0.403144","-0.223315"
"201464761","25","1","0.340499","-0.534533","-1.26592","-0.0538376","0.213125"
"202359122","28","0","0.399469","0.0103827","-0.301975","-0.474507","-0.117767"
"203426938","26","1","-0.377493","0.564797","0.711127","0.451548","-0.69893"
"204449664","23","0","-0.440271","0.24507","0.234215","-0.0822596","-0.494209"
"205042068","32","0","0.369481","-0.438353","-0.172709","-0.537937","-0.343731"
"205833553","55","1","0.551833","-0.215878","-0.110039","0.0402763","-0.192936"
"206636966","36","1","0.260925","0.40137","-0.000132457","-0.416561","-0.193313"
"207164630","30","0","0.0262213","-0.329665","-0.273749","-0.00831639","-0.163212"
"207226664","33","1","0.482264","-0.0652485","-0.08024","-0.0628843","-0.392386"
"209310709","40","0","0.406948","-0.515163","-1.25137","0.122474","0.483714"
"210434332","24","1","0.174003","0.273634","0.0228794","0.204336","-0.633141"
"210811982","18","0","-0.716524","-0.389613","-0.107509","-0.585171","-0.197009"
"211402106","22","1","0.303764","-0.369094","0.0984596","-0.279865","0.0506577"
"211684441","27","1","0.351448","-0.131781","-0.639162","0.159463","-0.249431"
"211760837","25","0","-0.112445","0.281035","-0.201842","-0.0633546","-0.624883"
"212271663","44","1","-0.466315","0.546327","0.464651","-0.0441196","-0.623799"
"213195756","24","1","0.482626","0.00285072","0.268497","0.216219","0.105898"
"214257759","20","1","0.148294","-0.466956","-0.679722","-0.100959","0.950322"
"214961049","57","0","0.472822","0.312894","-0.181985","0.0677031","-0.447832"
"216078878","43","0","0.0690388","-0.145416","-0.472622","-0.101312","-0.405214"
"217366210","38","0","0.103591","0.867023","0.294355","0.599093","-0.644454"
"218329062","49","0","-0.40946","0.285346","0.390689","-0.140431","-0.545805"
"219138283","21","0","-0.713205","0.00953623","0.834162","0.17485","-0.589924"
"219855148","52","1","0.00546442","0.449744","-0.518113","0.0967465","-0.012839"
"219893308","26","1","-0.781488","-0.389381","0.68348","0.62041","-0.000241251"
"220223369","44","0","-0.489132","-0.0545896","0.356165","0.418803","-0.402541"
"221016983","41","1","0.31178","0.319273","-0.0529837","0.719759","-0.446608"
"221246474","26","1","-0.292034","0.305322","0.868798","0.238528","-0.570882"
"221264179","33","0","-0.402995","0.471515","0.367368","-0.076413","-0.658679"
"221600469","39","1","0.187124","0.330415","0.291562","0.484519","-0.635179"
"222180028","65","1","0.108481","0.503383","0.403208","0.336581","-0.927192"
"222188599","23","0","0.0646654","0.820114","0.272824","0.269313","-1.05374"
"222264347","29","1","0.1172","0.193568","0.0639449","0.211314","-0.513796"
"222886324","25","0","-0.316128","0.442819","-0.0406322","-0.0635423","-0.509227"
"222953336","32","1","0.666102","0.0250232","-0.215223","-0.140662","0.392609"
"222972716","19","1","0.671151","-0.0381224","0.141111","-0.153377","0.18258"
"224106706","23","1","0.371112","0.1289","-0.084315","0.0416228","0.203701"
"225638402","24","0","0.519113","-0.140391","0.717525","-0.19616","0.207942"
"225861427","37","0","0.13862","0.110067","0.468953","-0.277585","-0.428484"
"225891628","27","0","0.857447","-0.330553","-0.179049","-0.174325","0.361447"
"226282163","30","0","0.0672254","-0.159981","-0.0821962","-0.222457","-0.632647"
"227561235","18","1","-0.195468","-0.320821","-0.235245","-0.307152","0.2161"
"227693052","31","1","0.143427","0.371549","0.282264","0.332577","-0.170314"
"228675518","18","0","0.491401","0.150069","0.0467337","0.187877","0.10604"
"229661595","38","0","0.0230048","-0.326573","-0.580854","-0.340666","-0.0731604"
"230373913","38","1","0.613396","-0.527844","-0.376507","-0.732277","1.12792"
"231043601","31","0","0.0335913","0.00253886","-0.202318","-0.209402","-0.341998"
"231664282","48","1","0.401922","0.461701","-0.0841325","0.384299","-0.467388"
"232748467","23","1","0.572977","-0.10446","-0.0210811","-0.0715002","-0.221526"
"233234890","22","1","-0.544992","0.473845","-0.0520265","1.10046","0.193257"
"233950353","51","1","-0.00929889","-0.0846016","-0.0403355","0.134955","0.136871"
"234221060","24","1","0.123892","-0.325842","-0.210223","-0.0312261","0.152367"
"234764142","29","1","0.257212","-0.391518","0.627934","0.400578","-0.376467"
"235344508","30","1","0.287811","0.364935","-0.00961678","0.096452","-0.233313"
"235372201","21","1","-0.096291","-0.0350677","0.195341","0.368009","0.0892953"
"236148223","33","0","0.628202","0.14153","-0.360769","-0.32345","0.095499"
"236199582","37","0","0.519087","0.055592","-0.262709","0.430819","-0.208967"
"236466016","26","1","-0.346671","0.292554","-0.185602","-0.293479","-0.0336272"
"236478541","41","1","0.46835","0.295348","-0.0400138","0.0578855","-0.54961"
"237846669","20","1","-0.284031","-0.840498","0.167361","-0.403499","0.478292"
"238693035","21","1","0.119431","-0.509892","0.226073","-0.087015","0.178157"
"239177956","58","1","0.351481","0.383747","-0.139648","-0.231736","-0.45226"
"239233123","20","1","-0.361892","-0.107554","-0.875628","-0.87836","0.560614"
"239372834","23","1","-0.0166181","-0.168333","-0.0902044","-0.454708","0.949863"
"239911752","24","1","-0.528174","-0.12111","-0.688792","0.0520448","-0.203467"
"239975574","37","0","0.211478","-0.171893","-0.441577","-0.0954484","-0.423284"
"240097251","22","0","-0.1712","-0.411024","-0.260528","-0.357931","-0.271021"
"240860394","35","1","-0.103513","0.649401","-0.320706","0.313966","-0.811876"
"240972649","22","1","0.469016","-0.550159","-0.747782","0.215857","0.875612"
"242136273","21","0","-0.224999","-0.0470802","0.518788","0.0104222","-0.653514"
"242603089","38","0","-0.116562","0.227459","-0.243304","-0.252799","-0.0232846"
"243026802","23","0","-0.343877","0.372957","-0.308451","0.429503","-0.741907"
"243257138","39","1","-0.0512591","0.386297","0.0816018","0.461076","-0.683595"
"243956746","25","0","-0.453262","0.174389","-0.147293","-0.141266","-0.334295"
"243969229","22","1","0.457249","-0.548423","-0.305206","0.188883","0.130643"
"244321461","22","1","-0.316328","0.0477989","0.535041","0.353488","-0.382889"
"245012097","24","1","-0.136036","-0.354134","0.691368","0.0650129","0.550159"
"245047851","18","1","-0.495129","-0.582804","0.27888","-0.530709","0.638681"
"245157793","54","0","0.163807","0.0244124","0.272984","-0.47931","-0.218716"
"245158685","28","0","-0.0487222","0.0444208","0.0889293","-0.214939","-0.207489"
"245204127","34","0","-0.478134","0.149166","0.196285","-0.136113","-0.192188"
"245484018","25","1","0.720779","-0.311832","-1.04379","0.257898","1.13772"
"245564616","18","1","0.212007","0.171262","-0.0441158","0.347252","-0.536529"
"245652097","21","1","0.138585","0.151107","0.429156","0.258795","-0.13468"
"245787645","65","1","0.0108277","0.210097","-0.0997535","-0.177358","-0.379014"
"246059864","20","1","-0.212142","0.235609","-0.307761","0.416022","0.371853"
"246130498","26","1","-0.0250657","0.244868","-0.170031","0.660509","0.114432"
"247130093","35","1","-0.0502686","0.301646","0.258003","0.603734","-0.184801"
"247130343","26","1","0.00320562","-0.109932","-0.0431981","0.0210099","-0.345065"
"247500956","19","1","-0.0214561","-0.146904","0.332244","0.047459","-0.331228"
"247664818","25","0","0.289543","-0.162447","0.308135","0.247004","-0.805358"
"248909770","37","0","0.170615","-0.342563","-0.497656","-0.50684","-0.324459"
"249227650","21","1","-0.524838","0.15905","0.521581","0.394712","-0.425245"
"249998917","27","0","0.477043","0.0464047","0.429329","0.672386","-0.597752"
"251063392","18","0","-0.357787","-0.00585692","-0.210236","0.279753","-0.112568"
"251082217","27","1","0.268006","-0.200081","-1.17776","-0.623307","0.0555492"
"251208689","18","1","0.148815","-0.160174","0.418017","0.614262","0.0197309"
"251322839","45","0","0.362766","-0.0345746","0.0776231","0.00724726","-0.0143401"
"251476408","22","0","0.0714006","0.0592485","0.43273","0.126441","-0.187238"
"252597682","20","1","0.234257","-0.521188","-0.598621","-0.325338","0.579555"
"253187118","22","0","-0.210367","0.0163437","0.432455","-0.191922","-0.914822"
"253350632","27","1","0.382395","0.33704","0.671633","0.0426245","0.235654"
"253444761","25","0","-0.407322","0.279383","-0.0686794","0.830667","-0.785801"
"253448640","26","1","0.19403","0.623466","0.361378","0.50565","-0.810348"
"253923628","18","1","-0.228129","0.0190515","0.414559","0.0279138","-0.0860841"
"254860038","35","1","-0.182581","0.438012","-0.254206","-0.353311","0.589839"
"255080282","17","1","-0.0901908","-0.304548","-0.13884","-0.0858609","-0.213823"
"255608148","22","1","0.410164","0.137095","0.134595","-0.275274","0.375682"
"255805677","22","1","-0.010861","0.320913","0.290465","0.297077","-0.915823"
"256038413","19","1","-0.727116","-0.0608575","0.507038","-0.0539136","0.106011"
"256303264","20","1","-0.543853","0.107343","0.499911","0.119571","0.17926"
"256616750","30","1","0.327782","-0.177713","-0.461076","-0.554166","1.18513"
"256773873","25","1","0.143463","-0.408092","0.209321","-0.418728","0.487089"
"257090797","39","0","-0.166353","-0.196667","-0.0796031","-0.431355","0.426323"
"258049544","25","1","0.435601","0.000950735","0.563293","0.149581","-0.416906"
"258526306","19","1","1.0924","-0.00239873","-0.382036","0.140764","0.291805"
"258659694","30","0","-0.338739","0.0540326","0.0690719","-0.191491","-0.454677"
"259199391","56","1","0.565693","0.379383","-0.439967","-0.586568","-0.358101"
"259410630","34","0","-0.461359","0.426379","0.10891","-0.475874","-0.275034"
"259483482","33","1","-0.269968","0.263921","-0.255333","-0.0917323","-0.278661"
"259992656","21","1","-0.31977","-0.726685","-0.50507","-0.672779","0.817866"
"260148289","24","1","0.14209","-0.411509","0.0957357","0.206758","0.358595"
"260652583","27","1","0.407448","-0.263295","0.0655544","-0.334411","-0.236298"
"260924893","18","1","0.514296","-0.194859","0.425379","-0.256195","0.431892"
"260997237","18","0","-0.329022","-0.233776","-0.185738","-0.228995","-0.361865"
"262589820","25","0","0.252888","-0.155765","0.471891","-0.548711","-0.641348"
"262673727","21","1","-0.149674","0.443824","0.517165","0.28941","-0.530915"
"263900438","24","1","0.674711","-0.466782","0.326114","-0.236039","0.380287"
"264361827","17","1","-0.593412","0.0202062","0.246401","0.16166","0.102358"
"265072660","41","0","0.166225","-0.128426","-0.200717","-0.390635","-0.380446"
"266031943","22","1","-0.695014","0.00474301","0.614051","0.248605","0.353651"
"266213792","28","0","0.643264","-0.19642","-0.311455","-0.39943","0.368962"
"266632471","34","1","-0.0636722","-0.209276","-0.333351","-0.0684637","-0.0742861"
"266854415","26","1","0.632516","-0.0129051","0.986196","-0.285949","0.0465236"
"266989246","33","1","0.851426","0.0635227","-0.428483","-0.285288","-0.119203"
"267439238","69","1","0.552311","0.532369","-0.0120495","0.157993","-0.483179"
"267910998","27","0","0.0685785","0.0230728","0.832629","-0.0288281","-0.459278"
